insee_com;postal_code
37271;37190
58188;58350
68299;68210
64020;64570
28086;28480
60355;60510
50049;50390
60432;60128
27363;27350
70486;70120
32281;32170
4190;4300
3073;3210
3283;3230
67281;67390
22251;22590
47146;47300
89324;89220
50597;50870
54179;54610
11319;11380
48055;48230
36013;36110
34185;34380
80379;80440
61203;61250
82060;82190
48166;48400
62145;62156
38258;38120
52285;52190
74083;74920
12233;12550
1127;1370
67161;67700
17094;17340
42261;42110
89365;89220
45310;45300
21535;21490
71242;71460
16009;16490
24413;24130
55328;55140
46217;46170
10117;10500
89359;89190
87198;87140
83005;83630
21467;21310
2678;2340
81241;81120
58052;58420
56132;56890
37194;37380
57202;57460
4045;4280
47195;47600
72300;72470
38356;38680
84017;84410
27372;27150
2488;2110
83142;83840
41094;41700
68194;68480
14575;14950
65106;65170
42234;42570
53155;53500
61239;61330
47327;47230
68161;68230
54298;54570
25231;25530
32465;32420
31006;31460
54440;54800
2528;2600
54258;54370
52043;52500
39463;39360
61150;61370
59325;59530
49038;49520
2144;2490
87194;87130
21180;21270
77394;77950
16270;16150
62650;62118
71079;71480
31220;31560
77101;77126
48101;48210
89044;89200
14119;14630
17107;17290
62592;62910
16071;16150
28169;28700
49289;49070
30037;30160
25461;25340
28123;28160
3041;3350
70418;70130
32088;32190
60298;60650
64457;64410
14672;14240
76552;76310
57486;57590
71558;71480
45058;45410
30179;30490
71168;71310
64492;64220
71246;71440
86040;86310
90004;90800
46145;46200
52379;52270
11134;11410
74259;74350
76450;76220
71139;71460
57536;57660
65237;65100
62385;62810
72132;72400
77144;77610
2163;2310
37014;37190
91109;91150
62364;62310
2002;2800
11078;11300
43268;43200
12301;12260
65261;65670
65364;65320
27077;27520
2685;2410
3286;3400
57330;57510
19004;19380
57719;57340
38503;38660
14530;14860
35193;35520
14423;14740
24210;24390
36196;36170
60681;60650
45207;45490
49352;49360
42224;42660
10071;10110
3165;3250
80197;80200
14656;14570
32445;32160
76374;76117
27275;27600
32271;32240
88509;88150
2122;2870
59441;59570
28240;28240
65341;65320
12095;12390
71387;71220
33016;33240
48175;48340
11246;11240
53134;53150
40296;40510
17134;17350
76406;76400
84133;84240
26338;26740
9179;9120
55574;55130
59311;59980
8329;8270
2B055;20252
19111;19550
11356;11400
65205;65240
71401;71470
86277;86110
27502;27250
57376;57410
80210;80160
50285;50260
40204;40250
72377;72270
61494;61160
80637;80132
54097;54540
77112;77760
7187;7110
45139;45300
70096;70400
22311;22130
1300;1130
80528;80290
27698;27110
34246;34400
16331;16480
24136;24390
59217;59144
60491;60350
11411;11600
71527;71540
83029;83440
29065;29710
76734;76280
23198;23500
73122;73470
64512;64150
72233;72260
89466;89100
87027;87230
31358;31380
17319;17210
36149;36500
88171;88410
69065;69220
39201;39130
41140;41200
7179;7000
54455;54830
61388;61130
1439;1570
88205;88340
1034;1300
51295;51300
48185;48230
61103;61230
8179;8140
24130;24570
50362;50600
71496;71150
56255;56250
88331;88600
30100;30360
70561;70110
11310;11190
49008;49440
10256;10150
21643;21130
60191;60490
59342;59740
79255;79200
85080;85200
56070;56120
77099;77570
16300;16230
61155;61350
77525;77230
70468;70500
49241;49124
38130;38260
8480;8000
84121;84240
64208;64160
53114;53640
24461;24610
38157;38780
27589;27920
29259;29250
76408;76110
10342;10320
1122;1110
61176;61570
6026;6530
67125;67680
8090;8110
59569;59450
70189;70190
39019;39600
47059;47120
12248;12380
19289;19310
52174;52150
31091;31150
69294;69360
51127;51260
58145;58140
61424;61320
37113;37350
62008;62380
14489;14170
73067;73130
76459;76270
32060;32550
72127;72700
77496;77370
1171;1100
65273;65140
64100;64200
68281;68740
65009;65150
6138;6590
85011;85630
57306;57700
60561;60117
54303;54950
48156;48340
49181;49700
55185;55250
71359;71290
50348;50620
32258;32390
88103;88270
61482;61410
53259;53390
25114;25190
34202;34570
63042;63112
70581;70200
24209;24300
89191;89740
58209;58220
60288;60380
34244;34670
29167;29710
61438;61560
33553;33240
74306;74350
70232;70360
61262;61800
50162;50110
61199;61210
48117;48800
41030;41360
87001;87700
18152;18160
61235;61330
52510;52130
76179;76690
10245;10270
57388;57480
66069;66600
59196;59320
53131;53120
97360;97317
97217;97290
97122;97117
97207;97224
97213;97232
97221;97215
59300;59247
59276;59287
77146;77183
67548;67370
2B335;20221
17075;17430
62867;62250
27657;27290
78251;78112
76403;76450
2191;2000
2647;2110
63124;63800
57454;57245
71459;71640
76605;76119
61264;61240
50647;50400
22101;22450
17383;17400
16243;16200
8467;8270
18179;18110
51177;51390
67086;67150
29126;29260
49298;49170
77027;77890
55565;55160
2234;2160
55349;55110
13111;13126
63135;63200
56240;56370
58024;58110
72145;72140
39238;39290
12118;12600
25576;25220
70511;70180
56033;56910
40009;40110
76536;76160
23141;23800
24057;24320
80828;80140
40036;40230
57554;57420
72043;72610
27347;27930
50471;50270
62740;62550
36182;36170
50567;50700
60356;60240
10068;10110
41136;41500
83153;83430
45228;45340
62375;62111
71333;71380
36085;36150
60433;60570
8022;8090
78431;78630
33480;33330
78220;78690
30006;30470
66143;66720
11073;11190
10168;10210
71214;71460
54579;54700
49206;49230
55535;55230
86111;86220
33338;33340
58283;58420
50005;50480
24576;24380
64523;64160
18168;18260
19009;19000
77444;77320
2804;2210
12097;12140
17124;17330
43107;43230
39543;39300
51300;51290
33398;33190
48145;48700
28396;28800
35069;35410
50369;50260
2736;2290
77352;77390
84035;84300
33198;33230
53098;53350
78261;78250
52439;52160
85169;85670
64285;64120
16082;16320
50341;50310
61323;61290
41230;41000
76248;76750
40062;40090
55544;55600
2336;2700
31024;31190
39275;39310
3243;3390
45202;45190
68019;68320
39297;39400
86116;86600
70278;70170
56202;56140
46224;46090
50504;50420
76484;76350
57702;57170
24214;24300
52484;52300
69203;69610
78586;78500
55405;55230
16099;16480
30217;30650
61353;61100
43183;43230
29083;29990
67466;67160
77235;77440
25191;25420
6114;6730
62649;62760
81123;81170
78561;78470
26373;26220
81001;81470
54502;54370
15123;15200
1011;1100
60363;60240
19158;19150
22031;22160
56181;56290
69081;69130
33101;33390
41169;41190
66030;66600
23046;23110
43168;43420
19085;19800
2B087;20221
66105;66210
73086;73460
54325;54290
18074;18300
14397;14710
42216;42140
24199;24320
3121;3400
84085;84220
51362;51220
80094;80110
2A197;20147
85121;85370
59005;59251
30331;30330
54409;54330
12021;12200
39558;39570
44005;44320
30311;30610
26314;26330
89408;89350
21534;21200
26349;26390
60441;60190
54033;54490
7144;7110
39185;39190
29234;29300
68320;68720
28197;28310
69072;69570
17033;17360
21440;21170
28070;28300
21023;21230
89368;89520
70475;70300
57540;57370
66097;66220
45272;45590
50441;50810
32027;32720
58122;58150
80540;80300
15204;15250
80416;80310
63317;63310
76292;76780
63166;63340
76389;76590
7012;7310
47152;47290
59525;59177
54529;54115
61309;61340
95295;95450
79202;79200
40018;40400
11135;11140
21536;21260
2B208;20234
10107;10130
22282;22380
8408;8150
27229;27000
50150;50630
65138;65110
59307;59143
95183;95800
89025;89200
67094;67650
85070;85220
80494;80250
31028;31420
4076;4320
37154;37250
36185;36210
70336;70110
63366;63490
34253;34520
74054;74540
59550;59496
53074;53100
35115;35300
27499;27270
56020;56140
46271;46400
67143;67220
14261;14130
76490;76450
6098;6260
43201;43500
14033;14340
30334;30700
60263;60640
73324;73110
55357;55400
25256;25140
50057;50440
49344;49220
62681;62120
25318;25370
76056;76480
62730;62370
77080;77560
79253;79400
76119;76680
80041;80640
58270;58310
7333;7690
13205;13005
35004;35560
65054;65130
88175;88600
31524;31110
8186;8240
69052;69380
62496;62630
11392;11220
53021;53440
2376;2120
67513;67130
27541;27560
50016;50500
67379;67250
55428;55150
80124;80130
62293;62990
62095;62960
65134;65230
74009;74350
25592;25160
51100;51270
68009;68320
51432;51230
31122;31430
61194;61150
32320;32340
21361;21120
91432;91420
10167;10700
87180;87290
57029;57580
76697;76590
8216;8090
70107;70190
54241;54930
80648;80300
62412;62132
7268;7700
44190;44230
71502;71530
68341;68510
17201;17170
32158;32380
53182;53410
72337;72130
52397;52360
77183;77260
74027;74230
73310;73230
38046;38690
39243;39230
88527;88700
64519;64121
89285;89140
71143;71480
35079;35250
68302;68520
34063;34720
25280;25470
59302;59195
25483;25240
9294;9130
25143;25440
24330;24580
83134;83460
47050;47340
60471;60400
46322;46090
28311;28310
22141;22450
57301;57230
80433;80190
2819;2340
50423;50000
57088;57660
8007;8400
24356;24580
74090;74800
38547;38190
51084;51320
61359;61340
2208;2160
47119;47420
55485;55140
55041;55000
55097;55140
62785;62690
62082;62124
77265;77138
78034;78770
16349;16200
22298;22530
58178;58340
42067;42220
58171;58110
68063;68700
31526;31880
60329;60310
80652;80118
49335;49330
72272;72120
28088;28200
11261;11700
71012;71110
2571;2100
86244;86600
19125;19320
24182;24130
76567;76270
12174;12510
76105;76690
11238;11410
60001;60220
32059;32410
64419;64420
60176;60800
76498;76140
71084;71570
63176;63210
82091;82500
81200;81700
32395;32700
23124;23210
69018;69430
19233;19200
29254;29600
49302;49260
28332;28500
62319;62156
77084;77660
67297;67170
8198;8250
17300;17000
2B210;20230
1162;1350
76296;76700
23123;23700
80754;80640
77399;77710
78188;78270
21633;21350
50510;50190
52256;52700
61489;61100
28393;28170
44138;44390
64503;64350
14491;14310
76091;76450
64046;64640
46213;46500
39226;39320
3269;3430
19142;19110
35041;35150
46245;46360
17209;17520
16181;16500
25635;25430
74101;74520
3248;3250
62818;62134
76742;76490
33493;33340
61206;61290
65067;65380
21056;21310
56189;56500
80673;80310
39100;39230
62053;62560
5048;5700
71310;71210
45239;45290
36031;36500
67514;67430
51184;51300
76433;76570
80015;80200
62735;62113
73014;73200
51156;51300
25058;25720
55196;55200
73020;73340
77257;77440
50469;50760
32047;32480
33374;33820
35116;35111
90080;90150
2072;2820
18251;18140
22012;22240
32316;32360
88160;88000
55033;55270
76267;76190
12303;12310
50180;50420
35194;35500
2B063;20229
21166;21300
67440;67470
72202;72260
57690;57730
65374;65220
62856;62690
33085;33360
52280;52360
31274;31800
67240;67520
54092;54930
40210;40110
62703;62156
14493;14270
89416;89520
76081;76370
76280;76660
56191;56140
26155;26210
60182;60120
49314;49110
78356;78114
11338;11300
79187;79150
27082;27190
58186;58700
24147;24640
68169;68480
21130;21110
58192;58300
72386;72530
3176;3500
4069;4120
18167;18310
10200;10140
56136;56380
76437;76510
9187;9160
10282;10600
56232;56350
33023;33640
71510;71110
31232;31330
27465;27120
85109;85500
38107;38121
80469;80250
7117;7230
42021;42560
37063;37110
62068;62116
60624;60380
50568;50200
60336;60480
37075;37310
38167;38690
55281;55160
33259;33240
73023;73500
29301;29440
77425;77630
64505;64300
12057;12120
38182;38690
48010;48600
17160;17120
63370;63820
18151;18250
53265;53270
63228;63380
17405;17150
70043;70100
31356;31530
26299;26150
31490;31790
29166;29550
59345;59287
1074;1320
35170;35450
50270;50700
67345;67240
65216;65200
72273;72170
89215;89560
32248;32380
86019;86490
88128;88210
29128;29400
58290;58250
71553;71800
74303;74370
26212;26120
84134;84850
17166;17290
77032;77320
65161;65140
74275;74290
77215;77220
88246;88500
58116;58190
36194;36500
79179;79320
69096;69520
79160;79170
46157;46160
73233;73360
61512;61210
24301;24590
61393;61240
39273;39320
41087;41800
17352;17380
59473;59144
91477;91120
74225;74150
26054;26790
13077;13110
76562;76510
90041;90170
90074;90340
76220;76630
71563;71460
67397;67860
58295;58150
63429;63340
62644;62380
60665;60280
51418;51370
2466;2470
33015;33500
8171;8250
16209;16110
55526;55200
55062;55300
58248;58150
51490;51240
5056;5260
40148;40320
82068;82500
62205;62120
51543;51800
7100;7140
59185;59176
45298;45750
67142;67480
39086;39240
27607;27680
54254;54860
19144;19210
57499;57910
29076;29290
2089;2200
51051;51220
55324;55600
35138;35133
60301;60112
58039;58530
14044;14610
16090;16120
78224;78620
1091;1200
19192;19380
3050;3250
59390;59176
10330;10200
38114;38550
42298;42990
37105;37120
64314;64120
32017;32400
1266;1340
10235;10700
71472;71990
3039;3210
71555;71240
76461;76680
48096;48150
40222;40300
16013;16120
65465;65170
39283;1590
52065;52110
38237;38142
65128;65330
36150;36170
40225;40320
87119;87260
14058;14140
35269;35140
64368;64120
8111;8300
60110;60220
30231;30940
37076;37500
70198;70180
60409;60290
18172;18200
27045;27140
57453;57660
49308;49610
57321;57400
64098;64350
38310;38210
23040;23230
66046;66220
42270;42240
14495;14112
57513;57720
44058;44660
86039;86510
38404;38420
10187;10110
72100;72270
2B201;20251/20270
38115;38650
17428;17160
33062;33910
21383;21120
62030;62760
22032;22350
34031;34550
4081;4800
16182;16420
81081;81110
51130;51330
50250;50250
60318;60710
56011;56350
14570;14290
46052;46100
16091;16480
89196;89113
59118;59137
39107;39130
25607;25430
21410;21510
14709;14117
76152;76690
61460;61470
11132;11200
59029;59310
61456;61300
45017;45270
87109;87210
4077;4700
62091;62810
84100;84190
57122;57450
46004;46120
21060;21310
35232;35210
7318;7110
16346;16210
8435;8300
16052;16190
26103;26110
52513;52500
59142;59680
71317;71320
63052;63340
33464;33760
39214;39250
70152;70700
71256;71440
40207;40180
60382;60280
94070;94440
51040;51300
3082;3600
63395;63450
55467;55300
60613;60240
25555;25400
38285;38520
80572;80300
42154;42510
50193;50850
21465;21400
17406;17600
52301;52240
24034;24140
50312;50670
89130;89460
89035;89210
44197;44590
65447;65190
24271;24470
61496;61200
61173;61200
32080;32100
59115;59151
54472;54950
59250;59134
3107;3450
79013;79150
52292;52250
33341;33710
52522;52310
16142;16240
64038;64200
26117;26190
33473;33920
92002;92160
16104;16700
6141;6830
31589;31290
23201;23150
67176;67110
66125;66360
11015;11190
81092;81500
62728;62860
70313;70200
32152;32730
34083;34240
95166;95420
27049;27410
71077;71110
64246;64420
24193;24240
76054;76630
45226;45510
54402;54150
40089;40700
79040;79310
41017;41240
57125;57365
77149;77160
60657;60400
57132;57170
61070;61100
31383;31380
32378;32400
67480;67190
79129;79370
50166;50250
72190;72120
6078;6710
2508;2860
2B309;20200
48187;48100
9295;9220
15052;15400
80618;80230
35362;35540
23103;23800
78646;78000
68122;68500
52257;52500
15119;15500
15168;15320
66092;66720
57098;57260
24074;24370
44199;44110
11361;11400
10366;10200
9122;9000
63047;63150
21222;21230
24092;24380
57044;57810
21333;21250
88213;88490
17036;17620
26147;26470
10198;10320
61501;61110
61072;61120
57635;57370
40038;40250
70539;70130
14275;14610
48045;48170
53158;53320
18056;18800
39270;39100
33517;33460
67356;67850
54135;54170
31177;31440
49105;49330
78171;78113
62675;62380
31174;31160
58135;58290
38468;38150
86217;86230
15099;15260
57154;57220
70514;70140
14056;14260
64383;64410
16320;16570
60570;60149
63332;63310
28015;28700
2768;2320
88263;88640
22372;22440
27034;27440
91538;91190
78262;78490
88105;88410
84113;84760
89295;89000
89320;89740
67282;67520
62351;62740
86296;86700
51120;51480
24300;24250
56034;56340
52480;52320
71126;71960
76083;76450
43169;43380
59670;59272
31377;31290
2324;2170
28006;28300
39440;39170
33350;33420
70408;70140
34183;34440
2521;2310
79074;79190
3056;3300
59326;59122
76190;76740
59017;59280
73176;73700
39150;39100
17055;17360
31508;31110
13050;13410
7349;7800
48163;48160
57534;57245
68319;68720
2576;2290
77230;77890
17218;17230
19015;19310
3186;3390
50562;50550
95259;95450
51030;51160
37166;37380
8232;8200
8128;8250
22205;22130
81024;81630
90067;90150
53222;53240
65185;65320
27194;27700
45046;45140
57077;57630
51190;51480
9208;9160
59648;59139
50228;50450
2369;2140
27033;27930
71503;71390
39490;39120
44011;44370
69120;69770
54391;54660
10203;10310
37120;37140
72314;72150
61427;61320
30348;30360
14239;14710
45244;45570
42332;42300
12285;12240
70240;70800
63008;63250
51451;51120
42302;42290
88524;88140
62628;62221
1365;1290
14511;14380
49019;49140
38261;38510
12137;12160
58035;58330
77456;77650
33444;33490
36002;36150
26014;26260
21552;21690
21111;21490
46302;46210
36064;36130
56204;56500
80156;80800
94015;94360
2086;2300
11048;11200
62147;62175
62747;62350
58234;58700
15017;15800
79203;79100
77196;77410
7171;7230
21419;21330
86135;86800
51441;51300
81269;81490
29001;29560
64467;64110
73091;73310
74098;74350
39561;39260
80751;80110
34015;34360
64151;64390
80459;80270
39221;39250
4106;4700
49226;49520
71036;71460
80330;80140
76615;76133
71144;71540
33071;33420
1022;1510
63126;63450
60305;60350
48129;48300
88399;88460
73260;73240
12079;12190
83068;83310
54512;54480
85081;85170
43254;43320
33105;33540
57322;57320
78590;78720
56092;56920
85074;85320
26108;26400
2A189;20113
97358;97312
97312;97315
97613;97650
97131;97137
67439;67270
34121;34650
28163;28300
74026;74330
65090;65230
24153;24120
76540;76000/76100
86062;86360
9069;9800
1144;1380
61012;61270
87205;87110
52302;52300
95157;95510
35316;35390
21015;21230
2525;2100
24005;24480
23044;23220
68251;68570
2563;2120
87097;87330
89289;89300
89319;89290
42249;42540
59611;59237
71258;71570
34108;34110
37149;37370
47288;47340
28177;28630
17350;17400
64049;64120
54407;54330
80362;80220
53232;53480
24534;24240
65357;65190
70432;70200
78048;78550
72368;72310
56028;56220
59563;59440
39585;39360
32308;32130
15025;15300
63006;63420
73262;73590
32074;32400
42084;42130
2B321;20234
59421;59420
17215;17500
71356;71230
3019;3230
32181;32170
28352;28130
22018;22140
59314;59171
95058;95340
24247;24320
49129;49000
57144;57800
71124;71390
19081;19800
26218;26540
70575;70190
88161;88260
28092;28700
25374;25410
79250;79330
24167;24500
80279;80400
65405;65130
3119;3230
95447;95640
79247;79360
62656;62570
42114;42920
51578;51130
27157;27160
19126;19500
68178;68610
70239;70190
75114;75014
40218;40310
2471;2860
9221;9400
28062;28410
72363;72160
56127;56430
94059;94420
30147;30350
24376;24410
54098;54290
61160;61400
31487;31800
40072;40320
16301;16300
51496;51300
22016;22870
3152;3330
62425;62175
7313;7340
2011;2290
89065;89320
10315;10500
48147;48000
28098;28500
76250;76430
74254;74540
29210;29420
